x,y,z,aCT_REM_nT,std_dev
388038,-331696,0.01,-31.40578935,0.1
388038,-325196,0.01,-25.62876122,0.1
388038,-318696,0.01,-20.06193455,0.1
388038,-312196,0.01,-16.37799549,0.1
388038,-305696,0.01,-13.31194031,0.1
388038,-299196,0.01,-9.035203082,0.1
388038,-292696,0.01,-3.205882871,0.1
388038,-286196,0.01,3.430688888,0.1
388038,-279696,0.01,6.082021466,0.1
388038,-273196,0.01,4.342242523,0.1
388038,-266696,0.01,1.023032796,0.1
388038,-260196,0.01,-1.306877648,0.1
388038,-253696,0.01,-1.474692278,0.1
388038,-247196,0.01,-1.143621707,0.1
388038,-240696,0.01,2.23213502,0.1
388038,-234196,0.01,9.199359428,0.1
388038,-227696,0.01,15.01887448,0.1
388038,-221196,0.01,19.13741044,0.1
388038,-214696,0.01,20.30445709,0.1
388038,-208196,0.01,19.87082117,0.1
388038,-201696,0.01,19.98744538,0.1
388038,-195196,0.01,20.45352279,0.1
388038,-188696,0.01,21.06298754,0.1
388038,-182196,0.01,20.80598442,0.1
388038,-175696,0.01,20.16368177,0.1
388038,-169196,0.01,20.30822598,0.1
388038,-162696,0.01,22.95319299,0.1
388038,-156196,0.01,29.47843889,0.1
388038,-149696,0.01,53.55159932,0.1
388038,-143196,0.01,104.3993523,0.1
388038,-136696,0.01,154.3186821,0.1
388038,-130196,0.01,176.3930091,0.1
388038,-123696,0.01,172.8307425,0.1
388038,-117196,0.01,156.091635,0.1
394538,-331696,0.01,-29.34983821,0.1
394538,-325196,0.01,-24.2411444,0.1
394538,-318696,0.01,-19.61701902,0.1
394538,-312196,0.01,-16.44289084,0.1
394538,-305696,0.01,-12.83194983,0.1
394538,-299196,0.01,-7.915672837,0.1
394538,-292696,0.01,-3.644487367,0.1
394538,-286196,0.01,0.873629441,0.1
394538,-279696,0.01,2.701457232,0.1
394538,-273196,0.01,2.144661286,0.1
394538,-266696,0.01,0.924039227,0.1
394538,-260196,0.01,-0.323641367,0.1
394538,-253696,0.01,0.247055025,0.1
394538,-247196,0.01,1.397875205,0.1
394538,-240696,0.01,4.944708655,0.1
394538,-234196,0.01,10.78680668,0.1
394538,-227696,0.01,15.78084768,0.1
394538,-221196,0.01,19.52932587,0.1
394538,-214696,0.01,20.79606653,0.1
394538,-208196,0.01,20.48735863,0.1
394538,-201696,0.01,20.56352364,0.1
394538,-195196,0.01,20.68144689,0.1
394538,-188696,0.01,20.20939004,0.1
394538,-182196,0.01,18.63306549,0.1
394538,-175696,0.01,17.40418689,0.1
394538,-169196,0.01,16.34148402,0.1
394538,-162696,0.01,18.437146,0.1
394538,-156196,0.01,25.78435981,0.1
394538,-149696,0.01,45.56618741,0.1
394538,-143196,0.01,87.04172322,0.1
394538,-136696,0.01,131.8163682,0.1
394538,-130196,0.01,153.9308164,0.1
394538,-123696,0.01,157.7004022,0.1
394538,-117196,0.01,151.4152452,0.1
401038,-331696,0.01,-26.48950961,0.1
401038,-325196,0.01,-23.89842688,0.1
401038,-318696,0.01,-20.07366878,0.1
401038,-312196,0.01,-16.85093117,0.1
401038,-305696,0.01,-13.22768677,0.1
401038,-299196,0.01,-8.465015209,0.1
401038,-292696,0.01,-5.626177944,0.1
401038,-286196,0.01,-2.254906482,0.1
401038,-279696,0.01,-0.56038667,0.1
401038,-273196,0.01,-0.077255652,0.1
401038,-266696,0.01,0.218052527,0.1
401038,-260196,0.01,0.059362333,0.1
401038,-253696,0.01,1.497459362,0.1
401038,-247196,0.01,3.350926785,0.1
401038,-240696,0.01,7.051202397,0.1
401038,-234196,0.01,12.26052188,0.1
401038,-227696,0.01,16.70100251,0.1
401038,-221196,0.01,19.95041912,0.1
401038,-214696,0.01,21.72869207,0.1
401038,-208196,0.01,22.02655388,0.1
401038,-201696,0.01,22.38144779,0.1
401038,-195196,0.01,22.28386564,0.1
401038,-188696,0.01,20.48615342,0.1
401038,-182196,0.01,17.42506223,0.1
401038,-175696,0.01,16.29424618,0.1
401038,-169196,0.01,15.86759146,0.1
401038,-162696,0.01,17.15158201,0.1
401038,-156196,0.01,25.53317529,0.1
401038,-149696,0.01,41.60836517,0.1
401038,-143196,0.01,71.03230393,0.1
401038,-136696,0.01,104.3369596,0.1
401038,-130196,0.01,125.7810567,0.1
401038,-123696,0.01,134.255448,0.1
401038,-117196,0.01,143.1471751,0.1
407538,-331696,0.01,-22.10133465,0.1
407538,-325196,0.01,-24.01181941,0.1
407538,-318696,0.01,-21.2694132,0.1
407538,-312196,0.01,-17.89411912,0.1
407538,-305696,0.01,-14.35662802,0.1
407538,-299196,0.01,-10.43654161,0.1
407538,-292696,0.01,-8.676437292,0.1
407538,-286196,0.01,-5.178211551,0.1
407538,-279696,0.01,-3.446252595,0.1
407538,-273196,0.01,-2.432309517,0.1
407538,-266696,0.01,-0.970175949,0.1
407538,-260196,0.01,-0.210511159,0.1
407538,-253696,0.01,1.755347197,0.1
407538,-247196,0.01,4.470725533,0.1
407538,-240696,0.01,7.931498198,0.1
407538,-234196,0.01,12.6567917,0.1
407538,-227696,0.01,17.12150455,0.1
407538,-221196,0.01,20.3903343,0.1
407538,-214696,0.01,23.15235382,0.1
407538,-208196,0.01,24.32815385,0.1
407538,-201696,0.01,24.8190975,0.1
407538,-195196,0.01,24.58206678,0.1
407538,-188696,0.01,22.63720817,0.1
407538,-182196,0.01,19.60631684,0.1
407538,-175696,0.01,15.93224919,0.1
407538,-169196,0.01,15.72040659,0.1
407538,-162696,0.01,16.26811881,0.1
407538,-156196,0.01,23.73200447,0.1
407538,-149696,0.01,36.97858671,0.1
407538,-143196,0.01,56.4617961,0.1
407538,-136696,0.01,82.95100942,0.1
407538,-130196,0.01,106.3480852,0.1
407538,-123696,0.01,123.3004361,0.1
407538,-117196,0.01,141.7682677,0.1
414038,-331696,0.01,-18.05074728,0.1
414038,-325196,0.01,-22.47053407,0.1
414038,-318696,0.01,-21.29645679,0.1
414038,-312196,0.01,-18.84351137,0.1
414038,-305696,0.01,-15.62539267,0.1
414038,-299196,0.01,-12.79681356,0.1
414038,-292696,0.01,-11.47689706,0.1
414038,-286196,0.01,-8.162068882,0.1
414038,-279696,0.01,-6.202177774,0.1
414038,-273196,0.01,-4.674411393,0.1
414038,-266696,0.01,-2.694853828,0.1
414038,-260196,0.01,-1.369545661,0.1
414038,-253696,0.01,1.367640175,0.1
414038,-247196,0.01,4.610689066,0.1
414038,-240696,0.01,7.827707177,0.1
414038,-234196,0.01,12.80841739,0.1
414038,-227696,0.01,16.54981851,0.1
414038,-221196,0.01,20.33383785,0.1
414038,-214696,0.01,23.93966826,0.1
414038,-208196,0.01,26.30641581,0.1
414038,-201696,0.01,27.7080966,0.1
414038,-195196,0.01,27.53736739,0.1
414038,-188696,0.01,25.80656247,0.1
414038,-182196,0.01,23.55511895,0.1
414038,-175696,0.01,15.79647054,0.1
414038,-169196,0.01,12.81620373,0.1
414038,-162696,0.01,12.40734385,0.1
414038,-156196,0.01,18.06575784,0.1
414038,-149696,0.01,30.36401488,0.1
414038,-143196,0.01,47.07280014,0.1
414038,-136696,0.01,72.39416756,0.1
414038,-130196,0.01,100.1528367,0.1
414038,-123696,0.01,124.7283807,0.1
414038,-117196,0.01,143.9240169,0.1
420538,-331696,0.01,-15.1373211,0.1
420538,-325196,0.01,-19.28186973,0.1
420538,-318696,0.01,-19.63652514,0.1
420538,-312196,0.01,-18.5782462,0.1
420538,-305696,0.01,-16.58836394,0.1
420538,-299196,0.01,-15.02710664,0.1
420538,-292696,0.01,-13.5132441,0.1
420538,-286196,0.01,-10.86276626,0.1
420538,-279696,0.01,-8.975377396,0.1
420538,-273196,0.01,-6.883640187,0.1
420538,-266696,0.01,-4.663382881,0.1
420538,-260196,0.01,-3.482025727,0.1
420538,-253696,0.01,0.236761061,0.1
420538,-247196,0.01,4.068801856,0.1
420538,-240696,0.01,7.797567386,0.1
420538,-234196,0.01,12.14937263,0.1
420538,-227696,0.01,14.85115777,0.1
420538,-221196,0.01,19.37799684,0.1
420538,-214696,0.01,23.84168063,0.1
420538,-208196,0.01,27.33694994,0.1
420538,-201696,0.01,30.04218798,0.1
420538,-195196,0.01,30.66102132,0.1
420538,-188696,0.01,27.82306274,0.1
420538,-182196,0.01,23.01516152,0.1
420538,-175696,0.01,14.91729678,0.1
420538,-169196,0.01,10.55092374,0.1
420538,-162696,0.01,9.243182335,0.1
420538,-156196,0.01,12.80249227,0.1
420538,-149696,0.01,23.08199772,0.1
420538,-143196,0.01,42.75688954,0.1
420538,-136696,0.01,70.85557738,0.1
420538,-130196,0.01,100.990957,0.1
420538,-123696,0.01,126.9813451,0.1
420538,-117196,0.01,144.1326187,0.1
427038,-331696,0.01,-12.62073682,0.1
427038,-325196,0.01,-16.26643511,0.1
427038,-318696,0.01,-17.23769243,0.1
427038,-312196,0.01,-17.32373215,0.1
427038,-305696,0.01,-17.01927846,0.1
427038,-299196,0.01,-15.96053934,0.1
427038,-292696,0.01,-14.56108579,0.1
427038,-286196,0.01,-12.4524388,0.1
427038,-279696,0.01,-11.25659415,0.1
427038,-273196,0.01,-9.196127722,0.1
427038,-266696,0.01,-7.098720856,0.1
427038,-260196,0.01,-4.920403488,0.1
427038,-253696,0.01,-0.671149773,0.1
427038,-247196,0.01,3.267085909,0.1
427038,-240696,0.01,7.314841533,0.1
427038,-234196,0.01,10.34531422,0.1
427038,-227696,0.01,12.81938784,0.1
427038,-221196,0.01,17.05728131,0.1
427038,-214696,0.01,21.82652485,0.1
427038,-208196,0.01,26.61752746,0.1
427038,-201696,0.01,31.45057614,0.1
427038,-195196,0.01,33.39310969,0.1
427038,-188696,0.01,27.0369386,0.1
427038,-182196,0.01,17.70506031,0.1
427038,-175696,0.01,11.56670948,0.1
427038,-169196,0.01,7.157561464,0.1
427038,-162696,0.01,7.741228859,0.1
427038,-156196,0.01,8.930617172,0.1
427038,-149696,0.01,15.19713709,0.1
427038,-143196,0.01,41.4989572,0.1
427038,-136696,0.01,76.35980319,0.1
427038,-130196,0.01,108.7813633,0.1
427038,-123696,0.01,132.0108859,0.1
427038,-117196,0.01,143.7096763,0.1
433538,-331696,0.01,-10.02361987,0.1
433538,-325196,0.01,-13.57050431,0.1
433538,-318696,0.01,-15.12005313,0.1
433538,-312196,0.01,-16.07237917,0.1
433538,-305696,0.01,-16.53903942,0.1
433538,-299196,0.01,-14.83282497,0.1
433538,-292696,0.01,-14.11675405,0.1
433538,-286196,0.01,-12.29402406,0.1
433538,-279696,0.01,-11.63221083,0.1
433538,-273196,0.01,-11.32084046,0.1
433538,-266696,0.01,-9.588703685,0.1
433538,-260196,0.01,-5.751594646,0.1
433538,-253696,0.01,-0.396776745,0.1
433538,-247196,0.01,3.723118135,0.1
433538,-240696,0.01,7.000281625,0.1
433538,-234196,0.01,8.524509473,0.1
433538,-227696,0.01,10.03266254,0.1
433538,-221196,0.01,13.25181245,0.1
433538,-214696,0.01,18.24049265,0.1
433538,-208196,0.01,24.1181042,0.1
433538,-201696,0.01,30.13823053,0.1
433538,-195196,0.01,33.07747737,0.1
433538,-188696,0.01,22.31853026,0.1
433538,-182196,0.01,9.861775989,0.1
433538,-175696,0.01,4.296171867,0.1
433538,-169196,0.01,1.30426137,0.1
433538,-162696,0.01,1.64944464,0.1
433538,-156196,0.01,1.889668882,0.1
433538,-149696,0.01,8.513739055,0.1
433538,-143196,0.01,43.55484818,0.1
433538,-136696,0.01,88.83301339,0.1
433538,-130196,0.01,125.5184909,0.1
433538,-123696,0.01,142.7086254,0.1
433538,-117196,0.01,145.5679797,0.1
440038,-331696,0.01,-6.501341721,0.1
440038,-325196,0.01,-10.86187101,0.1
440038,-318696,0.01,-13.82812639,0.1
440038,-312196,0.01,-15.5512439,0.1
440038,-305696,0.01,-15.32209562,0.1
440038,-299196,0.01,-12.64261634,0.1
440038,-292696,0.01,-11.17372283,0.1
440038,-286196,0.01,-9.183205031,0.1
440038,-279696,0.01,-9.44981878,0.1
440038,-273196,0.01,-10.98652837,0.1
440038,-266696,0.01,-9.533373417,0.1
440038,-260196,0.01,-5.845380667,0.1
440038,-253696,0.01,0.005934935,0.1
440038,-247196,0.01,5.74987853,0.1
440038,-240696,0.01,8.350641209,0.1
440038,-234196,0.01,7.866791369,0.1
440038,-227696,0.01,6.745970259,0.1
440038,-221196,0.01,8.288076996,0.1
440038,-214696,0.01,13.48240899,0.1
440038,-208196,0.01,20.36170497,0.1
440038,-201696,0.01,25.82614689,0.1
440038,-195196,0.01,25.90154222,0.1
440038,-188696,0.01,14.35270738,0.1
440038,-182196,0.01,2.42143723,0.1
440038,-175696,0.01,-3.63607158,0.1
440038,-169196,0.01,-9.228330789,0.1
440038,-162696,0.01,-14.27075204,0.1
440038,-156196,0.01,-14.73585037,0.1
440038,-149696,0.01,1.718009698,0.1
440038,-143196,0.01,50.22919414,0.1
440038,-136696,0.01,109.7488429,0.1
440038,-130196,0.01,151.1548395,0.1
440038,-123696,0.01,160.9790279,0.1
440038,-117196,0.01,152.1486974,0.1
446538,-331696,0.01,-2.136980869,0.1
446538,-325196,0.01,-7.705329062,0.1
446538,-318696,0.01,-11.88894078,0.1
446538,-312196,0.01,-14.6521957,0.1
446538,-305696,0.01,-13.96791188,0.1
446538,-299196,0.01,-10.42492189,0.1
446538,-292696,0.01,-6.931179847,0.1
446538,-286196,0.01,-3.690995703,0.1
446538,-279696,0.01,-4.054477011,0.1
446538,-273196,0.01,-6.517282692,0.1
446538,-266696,0.01,-6.905884239,0.1
446538,-260196,0.01,-4.300102646,0.1
446538,-253696,0.01,2.233203812,0.1
446538,-247196,0.01,10.22518907,0.1
446538,-240696,0.01,12.45941063,0.1
446538,-234196,0.01,8.978119629,0.1
446538,-227696,0.01,3.969735323,0.1
446538,-221196,0.01,2.339306278,0.1
446538,-214696,0.01,6.920950457,0.1
446538,-208196,0.01,14.17075248,0.1
446538,-201696,0.01,18.43152369,0.1
446538,-195196,0.01,14.588915,0.1
446538,-188696,0.01,4.375607632,0.1
446538,-182196,0.01,-4.081359811,0.1
446538,-175696,0.01,-10.10215068,0.1
446538,-169196,0.01,-19.86912521,0.1
446538,-162696,0.01,-31.12622273,0.1
446538,-156196,0.01,-36.3465316,0.1
446538,-149696,0.01,-13.38559071,0.1
446538,-143196,0.01,51.31082156,0.1
446538,-136696,0.01,135.1309232,0.1
446538,-130196,0.01,186.6663379,0.1
446538,-123696,0.01,185.6144903,0.1
446538,-117196,0.01,159.4922006,0.1
453038,-331696,0.01,2.142575762,0.1
453038,-325196,0.01,-4.183856909,0.1
453038,-318696,0.01,-9.208964295,0.1
453038,-312196,0.01,-12.61800385,0.1
453038,-305696,0.01,-12.02794612,0.1
453038,-299196,0.01,-7.701500887,0.1
453038,-292696,0.01,-2.613243725,0.1
453038,-286196,0.01,2.409436114,0.1
453038,-279696,0.01,3.216605827,0.1
453038,-273196,0.01,1.173886599,0.1
453038,-266696,0.01,-1.329570279,0.1
453038,-260196,0.01,0.690957684,0.1
453038,-253696,0.01,8.062201526,0.1
453038,-247196,0.01,16.64743929,0.1
453038,-240696,0.01,17.71856223,0.1
453038,-234196,0.01,11.383902,0.1
453038,-227696,0.01,2.888784728,0.1
453038,-221196,0.01,-2.395187846,0.1
453038,-214696,0.01,-0.950863473,0.1
453038,-208196,0.01,5.628333225,0.1
453038,-201696,0.01,9.593845765,0.1
453038,-195196,0.01,3.848256977,0.1
453038,-188696,0.01,-5.283034322,0.1
453038,-182196,0.01,-11.33826323,0.1
453038,-175696,0.01,-15.13368297,0.1
453038,-169196,0.01,-25.55192004,0.1
453038,-162696,0.01,-38.83922697,0.1
453038,-156196,0.01,-50.70345566,0.1
453038,-149696,0.01,-29.94875406,0.1
453038,-143196,0.01,44.43509751,0.1
453038,-136696,0.01,152.8240036,0.1
453038,-130196,0.01,217.8541561,0.1
453038,-123696,0.01,205.7558879,0.1
453038,-117196,0.01,165.5798048,0.1
459538,-331696,0.01,5.006446502,0.1
459538,-325196,0.01,-1.60571604,0.1
459538,-318696,0.01,-6.828041921,0.1
459538,-312196,0.01,-10.10928133,0.1
459538,-305696,0.01,-9.093377204,0.1
459538,-299196,0.01,-4.320009742,0.1
459538,-292696,0.01,1.463929346,0.1
459538,-286196,0.01,7.985531496,0.1
459538,-279696,0.01,10.51880554,0.1
459538,-273196,0.01,10.17238026,0.1
459538,-266696,0.01,9.494932963,0.1
459538,-260196,0.01,11.72825345,0.1
459538,-253696,0.01,17.84403428,0.1
459538,-247196,0.01,22.70618792,0.1
459538,-240696,0.01,20.54156688,0.1
459538,-234196,0.01,13.99956012,0.1
459538,-227696,0.01,4.442327368,0.1
459538,-221196,0.01,-2.937247898,0.1
459538,-214696,0.01,-5.145160228,0.1
459538,-208196,0.01,-2.168240985,0.1
459538,-201696,0.01,-0.809737071,0.1
459538,-195196,0.01,-6.881830057,0.1
459538,-188696,0.01,-13.9545964,0.1
459538,-182196,0.01,-19.14954317,0.1
459538,-175696,0.01,-22.98374286,0.1
459538,-169196,0.01,-31.1352454,0.1
459538,-162696,0.01,-41.47558907,0.1
459538,-156196,0.01,-47.41961249,0.1
459538,-149696,0.01,-21.45005751,0.1
459538,-143196,0.01,53.19922989,0.1
459538,-136696,0.01,154.2502969,0.1
459538,-130196,0.01,214.1789422,0.1
459538,-123696,0.01,205.1313736,0.1
459538,-117196,0.01,165.9518869,0.1
466038,-331696,0.01,6.292119434,0.1
466038,-325196,0.01,-0.382777475,0.1
466038,-318696,0.01,-5.624478821,0.1
466038,-312196,0.01,-8.025040661,0.1
466038,-305696,0.01,-6.323326461,0.1
466038,-299196,0.01,-1.438447362,0.1
466038,-292696,0.01,4.801338111,0.1
466038,-286196,0.01,12.79443397,0.1
466038,-279696,0.01,18.10848003,0.1
466038,-273196,0.01,21.04551697,0.1
466038,-266696,0.01,22.76659323,0.1
466038,-260196,0.01,25.97848298,0.1
466038,-253696,0.01,29.92466772,0.1
466038,-247196,0.01,30.8676591,0.1
466038,-240696,0.01,25.10708147,0.1
466038,-234196,0.01,19.60499381,0.1
466038,-227696,0.01,9.993277085,0.1
466038,-221196,0.01,-0.58606377,0.1
466038,-214696,0.01,-7.003956872,0.1
466038,-208196,0.01,-8.890462395,0.1
466038,-201696,0.01,-10.99086074,0.1
466038,-195196,0.01,-15.66285507,0.1
466038,-188696,0.01,-21.93131747,0.1
466038,-182196,0.01,-28.85865244,0.1
466038,-175696,0.01,-32.3582007,0.1
466038,-169196,0.01,-35.54375813,0.1
466038,-162696,0.01,-38.7065337,0.1
466038,-156196,0.01,-30.92937039,0.1
466038,-149696,0.01,3.695302519,0.1
466038,-143196,0.01,71.15738547,0.1
466038,-136696,0.01,145.582881,0.1
466038,-130196,0.01,190.3438242,0.1
466038,-123696,0.01,190.1216798,0.1
466038,-117196,0.01,162.6798988,0.1
472538,-331696,0.01,6.079357799,0.1
472538,-325196,0.01,-0.986732039,0.1
472538,-318696,0.01,-5.959298157,0.1
472538,-312196,0.01,-7.255433736,0.1
472538,-305696,0.01,-5.326866054,0.1
472538,-299196,0.01,0.094583978,0.1
472538,-292696,0.01,7.129215885,0.1
472538,-286196,0.01,17.39281112,0.1
472538,-279696,0.01,26.12175664,0.1
472538,-273196,0.01,31.81598901,0.1
472538,-266696,0.01,36.81504666,0.1
472538,-260196,0.01,41.22133441,0.1
472538,-253696,0.01,42.7706844,0.1
472538,-247196,0.01,42.65426958,0.1
472538,-240696,0.01,39.38543896,0.1
472538,-234196,0.01,30.82404763,0.1
472538,-227696,0.01,18.89148911,0.1
472538,-221196,0.01,3.269662685,0.1
472538,-214696,0.01,-8.741640796,0.1
472538,-208196,0.01,-16.1283819,0.1
472538,-201696,0.01,-21.05115352,0.1
472538,-195196,0.01,-24.03590883,0.1
472538,-188696,0.01,-28.87617825,0.1
472538,-182196,0.01,-34.96404742,0.1
472538,-175696,0.01,-38.77565994,0.1
472538,-169196,0.01,-35.85914479,0.1
472538,-162696,0.01,-28.79543731,0.1
472538,-156196,0.01,-12.86138424,0.1
472538,-149696,0.01,21.45009771,0.1
472538,-143196,0.01,79.38433464,0.1
472538,-136696,0.01,134.7034422,0.1
472538,-130196,0.01,170.608728,0.1
472538,-123696,0.01,176.0258375,0.1
472538,-117196,0.01,161.7553476,0.1
479038,-331696,0.01,4.596698852,0.1
479038,-325196,0.01,-2.984008357,0.1
479038,-318696,0.01,-7.463943573,0.1
479038,-312196,0.01,-8.29801739,0.1
479038,-305696,0.01,-6.364494191,0.1
479038,-299196,0.01,-0.892715313,0.1
479038,-292696,0.01,8.08422713,0.1
479038,-286196,0.01,21.06732309,0.1
479038,-279696,0.01,32.99111852,0.1
479038,-273196,0.01,42.85924964,0.1
479038,-266696,0.01,51.35891769,0.1
479038,-260196,0.01,56.35272576,0.1
479038,-253696,0.01,58.55530377,0.1
479038,-247196,0.01,60.85928072,0.1
479038,-240696,0.01,58.17443675,0.1
479038,-234196,0.01,47.09394036,0.1
479038,-227696,0.01,30.40615262,0.1
479038,-221196,0.01,8.949557184,0.1
479038,-214696,0.01,-9.637312684,0.1
479038,-208196,0.01,-21.26232297,0.1
479038,-201696,0.01,-27.69484108,0.1
479038,-195196,0.01,-31.14494779,0.1
479038,-188696,0.01,-36.69600341,0.1
479038,-182196,0.01,-39.60464872,0.1
479038,-175696,0.01,-39.88094634,0.1
479038,-169196,0.01,-33.7553929,0.1
479038,-162696,0.01,-21.2133002,0.1
479038,-156196,0.01,-3.89433345,0.1
479038,-149696,0.01,29.19725671,0.1
479038,-143196,0.01,80.79895403,0.1
479038,-136696,0.01,129.6439374,0.1
479038,-130196,0.01,160.1257862,0.1
479038,-123696,0.01,169.2751528,0.1
479038,-117196,0.01,162.0610397,0.1
485538,-331696,0.01,1.89157007,0.1
485538,-325196,0.01,-5.980076804,0.1
485538,-318696,0.01,-10.07467147,0.1
485538,-312196,0.01,-11.04632767,0.1
485538,-305696,0.01,-9.66855696,0.1
485538,-299196,0.01,-4.062037056,0.1
485538,-292696,0.01,6.725395065,0.1
485538,-286196,0.01,21.8741565,0.1
485538,-279696,0.01,38.15581688,0.1
485538,-273196,0.01,54.09011502,0.1
485538,-266696,0.01,66.50233151,0.1
485538,-260196,0.01,71.80713952,0.1
485538,-253696,0.01,78.57238251,0.1
485538,-247196,0.01,83.21164845,0.1
485538,-240696,0.01,79.37952837,0.1
485538,-234196,0.01,66.67591164,0.1
485538,-227696,0.01,45.0092177,0.1
485538,-221196,0.01,16.74092826,0.1
485538,-214696,0.01,-7.490668954,0.1
485538,-208196,0.01,-22.9528359,0.1
485538,-201696,0.01,-32.07431025,0.1
485538,-195196,0.01,-39.04261534,0.1
485538,-188696,0.01,-44.35523052,0.1
485538,-182196,0.01,-44.48544998,0.1
485538,-175696,0.01,-38.49495005,0.1
485538,-169196,0.01,-30.76454152,0.1
485538,-162696,0.01,-18.13480077,0.1
485538,-156196,0.01,-2.342820378,0.1
485538,-149696,0.01,28.10193782,0.1
485538,-143196,0.01,81.89248832,0.1
485538,-136696,0.01,132.8437353,0.1
485538,-130196,0.01,161.6148366,0.1
485538,-123696,0.01,169.9828303,0.1
485538,-117196,0.01,163.5356062,0.1
492038,-331696,0.01,-0.264790029,0.1
492038,-325196,0.01,-8.341613501,0.1
492038,-318696,0.01,-12.41750052,0.1
492038,-312196,0.01,-14.66742018,0.1
492038,-305696,0.01,-14.58483404,0.1
492038,-299196,0.01,-9.865156129,0.1
492038,-292696,0.01,0.148871376,0.1
492038,-286196,0.01,18.89661977,0.1
492038,-279696,0.01,43.44196648,0.1
492038,-273196,0.01,66.28017953,0.1
492038,-266696,0.01,80.4766744,0.1
492038,-260196,0.01,88.87547439,0.1
492038,-253696,0.01,98.98205525,0.1
492038,-247196,0.01,104.7024369,0.1
492038,-240696,0.01,102.5970621,0.1
492038,-234196,0.01,89.48076552,0.1
492038,-227696,0.01,63.93294885,0.1
492038,-221196,0.01,28.5129205,0.1
492038,-214696,0.01,-0.678720692,0.1
492038,-208196,0.01,-21.98202269,0.1
492038,-201696,0.01,-36.6675374,0.1
492038,-195196,0.01,-48.64935275,0.1
492038,-188696,0.01,-52.29204928,0.1
492038,-182196,0.01,-47.12242544,0.1
492038,-175696,0.01,-40.05064972,0.1
492038,-169196,0.01,-30.93718842,0.1
492038,-162696,0.01,-17.87783438,0.1
492038,-156196,0.01,-6.135560626,0.1
492038,-149696,0.01,22.24566342,0.1
492038,-143196,0.01,86.80386498,0.1
492038,-136696,0.01,145.8324659,0.1
492038,-130196,0.01,171.4223653,0.1
492038,-123696,0.01,173.2976235,0.1
492038,-117196,0.01,162.1826438,0.1
